forum_id|person_id|joinDate
6341740|38|2012-07-09T03:06:05Z
6341760|38|2012-10-03T07:01:48Z
6341820|38|2012-08-07T07:59:50Z
6341840|38|2012-09-28T11:13:15Z
6341860|38|2012-10-11T04:15:08Z
6341880|38|2013-01-10T03:26:58Z
6341900|38|2012-11-17T02:58:24Z
6341920|38|2013-01-10T01:59:24Z
6341940|38|2012-12-11T00:47:18Z
6341960|38|2012-05-18T11:01:56Z
6341980|38|2012-09-29T08:25:27Z
6342000|38|2013-01-18T03:11:48Z
6342020|38|2012-11-29T10:09:54Z
6342040|38|2012-12-19T10:26:39Z
6342060|38|2012-12-13T06:37:56Z
6342080|38|2012-11-21T03:06:53Z
6342100|38|2012-09-26T02:13:00Z
6342140|38|2011-08-08T09:27:28Z
6342160|38|2012-06-23T02:48:30Z
6342180|38|2013-01-05T11:17:12Z
6342200|38|2012-12-20T08:09:49Z
6342220|38|2012-01-20T01:49:09Z
6342260|38|2012-12-27T04:15:44Z
6342280|38|2012-02-01T11:15:50Z
6342300|38|2012-12-22T03:36:40Z
6342320|38|2012-11-16T02:36:38Z
6342340|38|2012-07-25T11:31:41Z
6342360|38|2012-10-26T03:45:18Z
6342380|38|2013-01-19T01:31:58Z
6342400|38|2012-02-12T09:10:08Z
6342440|38|2012-01-18T04:41:44Z
50460|38|2013-01-29T06:38:47Z
6372780|38|2013-01-31T03:36:55Z
1360|38|2012-01-13T04:09:20Z
6372800|38|2012-06-02T03:44:56Z
6372840|38|2012-11-30T10:11:00Z
6372880|38|2012-09-03T00:21:08Z
6372900|38|2012-10-27T06:33:06Z
6372920|38|2012-10-11T07:51:49Z
6372940|38|2012-06-24T01:16:07Z
6372980|38|2012-05-28T00:59:04Z
6373000|38|2012-04-26T11:31:56Z
6373020|38|2012-12-07T06:19:54Z
6373060|38|2012-12-31T06:43:59Z
6373080|38|2012-08-28T11:45:40Z
6373120|38|2012-12-10T01:15:56Z
6373160|38|2012-12-24T11:19:41Z
6373180|38|2013-01-23T06:26:18Z
6373220|38|2012-12-25T11:38:23Z
6373240|38|2012-11-29T01:44:17Z
6373260|38|2012-11-07T07:03:47Z
6373280|38|2012-12-28T08:47:10Z
6373300|38|2012-11-28T10:36:33Z
6373320|38|2012-05-26T06:02:46Z
6373340|38|2013-01-14T10:00:19Z
6373360|38|2013-01-10T09:29:23Z
6373380|38|2012-07-20T10:46:40Z
6373400|38|2012-12-09T10:36:58Z
6373460|38|2012-12-31T08:59:04Z
6373480|38|2012-11-08T00:53:20Z
6373500|38|2013-01-16T09:39:21Z
6373520|38|2012-05-18T06:33:10Z
6373560|38|2012-12-11T09:47:34Z
6373600|38|2012-09-01T07:09:58Z
6373620|38|2012-12-16T07:33:56Z
6373680|38|2012-03-02T02:33:21Z
6373720|38|2012-12-31T06:58:54Z
6373740|38|2012-07-05T10:18:37Z
6373800|38|2012-12-26T02:21:47Z
6373820|38|2013-01-11T02:38:48Z
177800|38|2011-04-02T01:52:19Z
6434160|38|2012-10-31T03:33:50Z
6434180|38|2012-10-13T02:21:24Z
6434200|38|2012-10-22T04:22:18Z
6434220|38|2012-06-05T01:47:42Z
6434280|38|2013-01-29T06:29:43Z
6434300|38|2012-08-14T01:16:48Z
6434340|38|2012-11-07T00:07:54Z
6434360|38|2012-03-10T02:53:54Z
6434380|38|2011-12-30T05:13:08Z
6434420|38|2013-01-26T03:22:13Z
6434460|38|2013-01-20T10:36:54Z
6434480|38|2012-08-11T05:50:02Z
6434520|38|2012-12-23T04:40:57Z
6434540|38|2012-11-26T10:08:38Z
6434560|38|2011-12-11T10:39:19Z
6434580|38|2012-11-15T11:16:01Z
6434600|38|2012-03-04T03:58:50Z
6434620|38|2012-03-23T02:35:11Z
6434640|38|2012-10-29T02:04:09Z
6434660|38|2013-01-16T11:14:28Z
6434680|38|2012-12-09T04:35:04Z
198440|38|2011-04-17T01:23:44Z
6510120|38|2011-11-19T01:43:21Z
6510140|38|2012-09-06T00:59:14Z
6510160|38|2012-08-23T07:20:55Z
6510180|38|2013-01-13T06:54:26Z
6510200|38|2012-11-08T06:57:01Z
6510220|38|2012-03-04T06:44:40Z
6510280|38|2012-11-24T10:39:58Z
6510320|38|2013-01-15T11:24:18Z
6510360|38|2012-04-10T02:13:04Z
6510400|38|2012-12-13T04:16:57Z
6510420|38|2012-10-31T06:39:14Z
6510440|38|2012-09-12T11:33:26Z
6510460|38|2012-06-30T08:22:55Z
6510520|38|2012-07-22T11:34:51Z
6510580|38|2011-06-16T04:33:11Z
6510600|38|2013-01-15T11:53:01Z
6510640|38|2011-12-21T01:32:58Z
6510700|38|2012-12-03T02:47:46Z
6510720|38|2013-01-12T04:17:18Z
6510740|38|2012-08-26T08:37:29Z
6510780|38|2012-01-10T02:04:34Z
6510800|38|2012-09-18T06:11:50Z
6510820|38|2012-11-27T05:07:59Z
6510840|38|2012-10-28T02:50:23Z
6510860|38|2011-09-09T02:23:41Z
6510880|38|2012-10-03T05:23:50Z
6510900|38|2012-06-04T11:06:51Z
6510920|38|2012-06-16T11:38:19Z
6510940|38|2013-01-15T07:29:18Z
6510960|38|2013-01-10T05:18:12Z
6510980|38|2012-12-28T00:36:43Z
6511000|38|2012-03-24T09:30:25Z
6511040|38|2012-11-04T05:02:23Z
6511080|38|2011-12-24T05:33:11Z
6511100|38|2012-02-06T01:37:31Z
6511120|38|2013-01-24T10:47:28Z
6511180|38|2011-07-03T09:38:39Z
6511200|38|2012-09-12T07:17:06Z
6511220|38|2011-12-08T09:01:14Z
6511240|38|2011-11-25T10:20:06Z
6511300|38|2012-02-14T03:16:14Z
6511320|38|2012-12-08T01:14:32Z
6511360|38|2013-01-10T00:46:13Z
6511380|38|2013-01-04T11:45:57Z
6511400|38|2011-05-13T02:06:27Z
177720|38|2011-06-08T09:18:20Z
6520080|38|2012-11-08T05:51:31Z
6520100|38|2012-10-11T07:30:49Z
6520120|38|2012-08-03T02:26:29Z
6520140|38|2012-02-16T07:48:54Z
6520160|38|2013-01-27T04:57:36Z
6520180|38|2012-08-15T08:45:49Z
6520240|38|2013-01-13T06:37:54Z
6520260|38|2012-12-28T03:36:34Z
6520280|38|2012-11-26T07:06:44Z
6520320|38|2012-06-21T10:26:57Z
6520340|38|2011-12-23T08:06:40Z
6520360|38|2012-06-09T11:55:52Z
6520420|38|2013-01-23T08:09:23Z
6520440|38|2012-01-22T09:01:51Z
6520460|38|2012-06-24T02:40:59Z
6520480|38|2012-06-24T10:37:51Z
6520500|38|2011-12-13T04:21:07Z
6520520|38|2012-09-07T01:37:33Z
6520580|38|2013-01-20T05:50:22Z
6520600|38|2012-05-05T09:11:47Z
6520620|38|2012-02-16T03:10:09Z
6520660|38|2012-08-18T09:07:13Z
6520680|38|2012-10-20T06:12:27Z
6520720|38|2012-01-03T06:15:54Z
6520760|38|2012-09-21T08:12:59Z
6520780|38|2012-12-23T02:47:54Z
6520800|38|2012-09-05T07:28:48Z
6520820|38|2012-09-13T01:25:27Z
6520840|38|2011-11-19T05:33:17Z
25380|38|2011-03-24T03:20:12Z
6773740|38|2012-11-08T10:31:15Z
6773780|38|2012-01-03T08:59:09Z
6773800|38|2012-11-05T00:32:38Z
6773840|38|2013-01-29T09:07:10Z
6773900|38|2012-10-14T01:14:40Z
6773920|38|2012-11-05T04:21:56Z
6773960|38|2013-01-15T11:02:23Z
6774000|38|2012-01-09T10:35:40Z
6774020|38|2012-07-03T06:57:37Z
6774080|38|2012-10-22T11:09:03Z
6774100|38|2012-07-07T01:15:52Z
6774180|38|2012-08-04T02:51:59Z
6774220|38|2012-10-31T11:44:50Z
6774240|38|2013-01-31T08:48:10Z
6774260|38|2013-01-09T08:25:27Z
6774280|38|2012-08-15T06:26:59Z
6774300|38|2012-12-19T08:54:18Z
6774340|38|2012-08-17T10:30:23Z
6774360|38|2012-08-03T02:45:47Z
6774380|38|2012-09-11T08:02:25Z
6774440|38|2013-01-13T05:57:01Z
6774480|38|2011-11-23T05:11:34Z
6774500|38|2011-09-23T06:30:05Z
6774520|38|2012-04-12T09:08:31Z
6774540|38|2012-06-05T07:46:32Z
6774560|38|2012-11-12T09:38:41Z
6774600|38|2012-07-23T03:18:32Z
6774620|38|2012-11-01T07:59:47Z
6774680|38|2012-10-27T09:15:47Z
6774700|38|2012-11-23T06:06:19Z
6774720|38|2012-12-17T10:59:59Z
6774760|38|2012-11-02T09:40:31Z
6774780|38|2012-11-22T09:12:39Z
6774800|38|2012-09-15T07:04:41Z
6774820|38|2012-04-26T07:26:26Z
6774840|38|2012-12-06T01:16:50Z
6774900|38|2011-11-03T07:53:30Z
6774920|38|2012-11-04T03:25:57Z
6774940|38|2012-05-26T01:52:52Z
6774960|38|2012-05-29T09:28:01Z
6774980|38|2012-10-24T04:28:10Z
6775000|38|2012-12-19T10:50:09Z
6775020|38|2012-08-14T02:20:52Z
6775040|38|2013-01-04T10:19:51Z
6775080|38|2012-04-14T00:14:59Z
6775100|38|2012-12-23T01:14:56Z
6775140|38|2011-07-18T00:39:16Z
6775160|38|2011-11-14T06:20:38Z
6775180|38|2013-01-21T01:54:02Z
6775220|38|2013-01-01T00:39:41Z
107160|38|2011-10-05T05:49:42Z
6854720|38|2012-12-31T11:03:43Z
6854760|38|2012-10-20T10:34:47Z
6854780|38|2012-05-19T07:35:32Z
6854800|38|2012-11-11T02:32:45Z
6854820|38|2012-09-19T01:07:50Z
6854840|38|2012-07-25T09:29:18Z
6854860|38|2012-11-19T10:38:47Z
6854880|38|2013-01-30T02:51:50Z
6854920|38|2013-01-03T05:31:19Z
6854940|38|2012-03-06T07:55:22Z
6854980|38|2012-10-15T05:39:29Z
6855000|38|2012-06-18T05:57:58Z
6855020|38|2013-01-31T05:31:32Z
6855040|38|2013-01-25T02:20:33Z
6855080|38|2012-12-05T11:42:04Z
6855100|38|2013-01-31T01:13:08Z
6855120|38|2012-10-28T11:52:46Z
6855140|38|2013-01-31T11:33:33Z
6855160|38|2013-01-31T06:36:38Z
6855180|38|2012-07-05T05:17:00Z
6855200|38|2012-12-22T02:06:07Z
6855260|38|2012-09-08T07:05:01Z
6855320|38|2012-12-07T04:04:49Z
54680|38|2011-11-28T07:45:35Z
6911300|38|2012-08-01T11:21:41Z
6911340|38|2013-01-08T04:17:45Z
6911400|38|2012-07-31T03:54:45Z
6911420|38|2012-01-29T05:07:20Z
6911440|38|2012-11-23T00:40:43Z
6911460|38|2012-10-05T04:49:02Z
6911480|38|2012-12-12T09:22:27Z
6911540|38|2012-08-02T08:22:48Z
6911560|38|2013-01-12T04:15:48Z
6911580|38|2013-01-24T11:33:32Z
6911600|38|2012-08-08T07:11:28Z
6911620|38|2012-09-14T01:26:37Z
6911640|38|2012-11-24T05:58:00Z
6911700|38|2012-09-14T10:30:12Z
6911720|38|2012-11-01T05:28:57Z
6911740|38|2012-11-17T04:57:31Z
6911760|38|2013-01-10T05:53:30Z
6911800|38|2012-12-19T08:32:28Z
6911840|38|2013-01-06T10:07:18Z
6911860|38|2012-07-19T10:06:08Z
6911880|38|2012-05-23T02:19:49Z
6911900|38|2012-02-02T05:55:24Z
6911920|38|2012-08-06T09:34:01Z
6911940|38|2013-01-08T06:06:17Z
6911960|38|2013-01-29T02:00:40Z
6912000|38|2012-12-25T05:43:54Z
6912020|38|2012-12-06T03:13:12Z
6912100|38|2012-08-22T04:59:08Z
6912140|38|2012-09-29T05:51:46Z
6912160|38|2012-10-07T05:50:50Z
6912180|38|2012-12-28T09:13:19Z
6912200|38|2012-08-28T03:49:07Z
6912220|38|2012-10-28T05:34:55Z
6912280|38|2013-01-20T04:43:44Z
6912320|38|2012-12-17T03:04:55Z
6912360|38|2012-12-01T02:11:23Z
6912380|38|2012-08-13T02:41:29Z
6912400|38|2012-10-20T09:09:10Z
171420|38|2011-06-19T00:03:50Z
7198580|38|2012-09-23T03:28:23Z
7198600|38|2012-12-17T08:41:27Z
7198620|38|2013-01-21T10:20:41Z
7198640|38|2012-08-09T01:51:07Z
7198680|38|2012-12-06T01:11:27Z
7198700|38|2012-03-24T06:27:04Z
7198720|38|2012-07-23T05:01:00Z
7198740|38|2012-11-13T01:27:50Z
7198780|38|2012-05-23T11:14:56Z
7198800|38|2012-12-29T00:17:57Z
7198840|38|2012-12-03T02:29:11Z
7198900|38|2012-10-24T05:42:03Z
7198960|38|2012-11-07T10:46:39Z
7199000|38|2013-01-10T10:55:43Z
7199020|38|2012-11-15T11:53:36Z
7199060|38|2012-11-29T02:50:16Z
7199080|38|2011-12-01T09:12:17Z
7199100|38|2012-06-02T04:58:27Z
7199120|38|2012-07-20T08:45:25Z
7199140|38|2012-06-30T09:18:16Z
7199160|38|2012-10-23T01:52:35Z
7199200|38|2012-03-11T11:40:25Z
7199240|38|2011-07-18T07:52:10Z
7199280|38|2012-04-06T11:34:27Z
7199300|38|2011-11-23T07:49:33Z
7199320|38|2012-08-13T07:30:29Z
7199340|38|2012-09-27T08:15:16Z
7199360|38|2012-05-27T00:35:25Z
7199380|38|2012-05-15T07:55:47Z
7199420|38|2012-11-18T09:25:48Z
7199440|38|2011-09-19T06:07:58Z
7199480|38|2012-05-30T08:19:33Z
7199500|38|2012-03-19T09:24:06Z
7199520|38|2013-01-30T02:27:33Z
7199540|38|2012-06-11T11:15:30Z
7199560|38|2012-04-24T09:43:08Z
7199620|38|2013-01-14T02:51:12Z
7199660|38|2012-08-26T03:46:47Z
7199720|38|2012-07-20T03:48:52Z
7199740|38|2012-07-30T08:09:17Z
7199760|38|2013-01-20T08:39:23Z
7199780|38|2012-08-02T11:28:15Z
7199800|38|2012-12-10T09:40:36Z
7199820|38|2013-01-28T06:43:55Z
7199860|38|2012-06-26T01:47:50Z
7199880|38|2012-08-25T07:47:49Z
7199900|38|2012-12-22T09:31:05Z
7199920|38|2012-12-18T08:52:24Z
7199940|38|2012-11-15T02:44:34Z
7199960|38|2012-09-21T08:57:43Z
7199980|38|2012-12-07T04:54:46Z
7200000|38|2012-07-08T07:45:08Z
7200020|38|2012-11-28T00:54:09Z
7200040|38|2013-01-11T02:40:35Z
7200080|38|2013-01-05T04:04:10Z
7200100|38|2012-11-08T09:43:19Z
7200120|38|2012-04-30T07:22:49Z
7200140|38|2012-09-27T06:56:58Z
1860|38|2011-04-13T11:17:45Z
7202820|38|2012-02-15T09:44:36Z
7202840|38|2012-07-17T11:29:49Z
7202860|38|2012-08-12T08:08:28Z
7202880|38|2012-11-17T05:00:28Z
7202900|38|2012-05-27T04:11:15Z
7202960|38|2012-08-26T06:41:45Z
7202980|38|2012-09-01T01:22:55Z
7203020|38|2012-06-18T06:25:28Z
7203040|38|2011-05-04T04:29:22Z
7203080|38|2012-06-22T07:05:11Z
7203100|38|2012-10-10T05:14:13Z
7203120|38|2012-03-04T07:57:47Z
7203140|38|2013-01-31T09:38:02Z
7203180|38|2012-07-05T11:52:57Z
7203200|38|2012-11-15T04:45:26Z
7203240|38|2012-04-06T07:24:30Z
7203260|38|2012-07-04T01:18:20Z
7203300|38|2012-12-26T09:35:10Z
7203320|38|2012-12-18T11:12:09Z
7203380|38|2012-08-28T07:30:29Z
7203400|38|2012-04-08T08:10:11Z
7203420|38|2013-01-31T09:20:20Z
7203440|38|2013-01-31T06:12:55Z
7203460|38|2012-09-26T10:07:45Z
7203500|38|2012-05-22T01:00:16Z
7203520|38|2012-02-10T06:08:50Z
7203560|38|2013-01-15T11:26:44Z
7203580|38|2012-12-12T05:25:38Z
7203600|38|2012-08-11T10:35:01Z
7203620|38|2012-07-26T08:04:46Z
7203660|38|2012-12-13T03:05:34Z
7203700|38|2012-11-02T03:28:36Z
7203720|38|2012-06-20T11:51:14Z
7203740|38|2012-08-03T11:03:37Z
7203760|38|2013-01-16T08:23:06Z
7203800|38|2012-09-22T07:37:59Z
7203820|38|2012-12-09T09:42:35Z
7203880|38|2013-01-01T09:14:47Z
7203900|38|2011-08-27T07:41:24Z
7203920|38|2012-08-30T11:29:15Z
7203960|38|2012-09-07T06:26:11Z
7203980|38|2011-06-23T01:17:38Z
7204000|38|2013-01-23T04:19:57Z
7204020|38|2013-01-08T06:57:43Z
7204040|38|2011-12-10T03:17:32Z
7204060|38|2013-01-27T09:29:51Z
7204080|38|2012-10-08T01:36:58Z
7204120|38|2012-11-17T10:51:08Z
7204140|38|2011-05-31T04:20:29Z
7204200|38|2012-01-27T07:20:55Z
7204220|38|2013-01-11T05:25:16Z
7204240|38|2012-06-01T06:18:24Z
7204260|38|2012-11-15T00:12:45Z
7204300|38|2011-10-24T00:27:20Z
7204360|38|2011-08-13T01:33:20Z
7204380|38|2011-06-09T01:53:16Z
7204400|38|2012-04-18T07:42:31Z
7204420|38|2012-10-02T00:11:40Z
7204440|38|2012-05-06T02:20:06Z
7204480|38|2012-12-28T01:08:30Z
7204500|38|2012-02-18T00:34:55Z
7204520|38|2012-07-08T01:40:48Z
7204540|38|2012-07-15T00:06:18Z
7204560|38|2012-10-30T08:39:13Z
7204600|38|2013-01-12T03:58:52Z
135020|38|2011-11-01T04:51:46Z
7222940|38|2012-11-15T02:54:53Z
7222960|38|2012-03-19T02:24:44Z
7222980|38|2012-12-28T06:19:36Z
7223020|38|2013-01-05T05:58:03Z
7223040|38|2012-11-24T06:20:34Z
7223060|38|2012-08-05T03:43:13Z
7223100|38|2012-07-28T01:25:50Z
7223120|38|2012-07-09T08:33:04Z
7223160|38|2012-12-30T04:54:10Z
7223180|38|2013-01-09T04:47:52Z
7223200|38|2012-07-31T00:11:51Z
7223280|38|2012-10-25T11:48:34Z
7223340|38|2012-09-12T05:13:50Z
7223360|38|2012-03-13T01:50:18Z
7223400|38|2012-12-21T10:23:28Z
7223420|38|2013-01-16T11:36:59Z
7223480|38|2012-10-30T02:15:33Z
7223500|38|2013-01-09T00:14:01Z
7223520|38|2012-06-21T01:54:13Z
7223540|38|2012-12-26T11:09:31Z
7223560|38|2012-02-29T03:25:44Z
7223580|38|2012-11-07T01:44:42Z
7223620|38|2012-12-05T00:40:34Z
7223660|38|2013-01-18T10:08:01Z
7223680|38|2012-06-30T07:21:14Z
7223720|38|2012-11-02T00:52:41Z
7223740|38|2012-10-02T00:45:00Z
7223760|38|2013-01-04T10:42:12Z
7223780|38|2012-12-09T02:38:19Z
7223840|38|2012-12-26T04:54:09Z
7223860|38|2012-11-11T02:59:48Z
7223900|38|2012-10-08T05:47:23Z
7223920|38|2013-01-31T04:26:12Z
7223940|38|2012-12-15T11:48:44Z
7223960|38|2012-11-01T10:13:13Z
7223980|38|2012-03-10T07:31:29Z
7224000|38|2012-03-01T00:47:03Z
7224040|38|2012-06-06T08:02:45Z
7224060|38|2011-11-04T10:26:26Z
7224080|38|2012-11-04T05:57:18Z
7275000|38|2012-12-06T08:03:49Z
7277180|38|2013-01-17T08:03:35Z
167440|3425|2010-08-25T11:25:04Z
202720|3425|2012-09-06T09:30:42Z
202760|3425|2010-11-28T01:39:58Z
202780|3425|2012-04-02T11:55:20Z
202800|3425|2012-03-30T11:12:06Z
202820|3425|2012-06-15T03:52:18Z
202840|3425|2013-01-21T05:42:40Z
202880|3425|2011-10-07T00:26:28Z
202900|3425|2012-03-12T04:48:26Z
202920|3425|2012-07-01T00:57:37Z
202940|3425|2012-12-10T10:37:08Z
202960|3425|2012-10-17T10:13:11Z
202980|3425|2011-11-27T10:11:13Z
203020|3425|2011-10-18T07:10:07Z
203040|3425|2012-06-30T10:17:54Z
203060|3425|2012-11-07T11:38:31Z
203180|3425|2012-10-19T09:09:20Z
203200|3425|2011-07-09T03:15:23Z
203220|3425|2013-01-05T06:49:43Z
203260|3425|2012-11-30T03:55:29Z
203280|3425|2012-08-21T00:52:29Z
203300|3425|2012-05-06T02:26:47Z
203320|3425|2011-10-07T04:15:13Z
203400|3425|2013-01-25T08:12:51Z
203420|3425|2013-01-28T05:11:43Z
203440|3425|2012-09-01T08:25:27Z
203460|3425|2011-05-26T00:04:49Z
203480|3425|2012-12-31T01:06:43Z
203500|3425|2012-12-28T04:11:52Z
203520|3425|2012-08-03T10:04:13Z
203540|3425|2011-06-25T05:03:36Z
203560|3425|2012-01-02T02:48:37Z
203620|3425|2012-11-13T04:45:41Z
203640|3425|2012-10-08T02:02:31Z
203660|3425|2012-05-19T03:55:08Z
203680|3425|2012-02-08T02:05:35Z
203700|3425|2012-11-28T04:53:06Z
203720|3425|2012-12-12T05:54:32Z
203740|3425|2012-07-26T09:20:03Z
203760|3425|2012-11-15T10:29:28Z
203780|3425|2011-09-27T05:46:03Z
203800|3425|2012-12-19T09:26:14Z
203820|3425|2012-07-06T01:19:14Z
203860|3425|2011-01-06T10:59:12Z
203880|3425|2011-10-16T04:47:03Z
203900|3425|2012-06-15T08:44:43Z
203920|3425|2011-06-14T09:55:05Z
203940|3425|2012-04-07T07:50:00Z
203980|3425|2013-01-12T01:56:22Z
204000|3425|2012-11-02T08:43:34Z
204040|3425|2012-07-27T08:25:41Z
204060|3425|2012-09-03T00:12:54Z
204120|3425|2011-02-28T11:35:10Z
204160|3425|2011-08-01T08:38:00Z
204180|3425|2013-01-16T01:46:50Z
204200|3425|2012-06-29T11:46:19Z
204280|3425|2012-06-19T01:52:31Z
204320|3425|2012-07-16T00:17:42Z
204340|3425|2012-10-22T03:50:53Z
204360|3425|2013-01-02T02:20:01Z
204380|3425|2011-11-26T05:48:34Z
204400|3425|2012-03-23T11:56:28Z
204480|3425|2012-06-14T08:59:55Z
204540|3425|2011-09-06T09:20:30Z
204560|3425|2011-11-01T00:41:58Z
204580|3425|2013-01-15T10:14:02Z
204640|3425|2012-10-14T03:47:13Z
204660|3425|2012-09-20T01:12:05Z
204700|3425|2012-10-10T10:12:38Z
204720|3425|2011-10-28T08:32:16Z
204740|3425|2012-11-26T03:49:30Z
204760|3425|2013-01-21T04:41:03Z
204780|3425|2012-10-01T07:19:34Z
204800|3425|2013-01-30T10:47:32Z
204820|3425|2012-10-22T04:40:15Z
204840|3425|2012-06-16T07:35:23Z
204860|3425|2012-09-13T03:51:33Z
204880|3425|2012-07-22T03:28:59Z
204900|3425|2012-02-23T04:18:49Z
204920|3425|2012-12-30T02:32:26Z
204940|3425|2013-01-24T11:33:40Z
204960|3425|2012-08-18T09:49:11Z
204980|3425|2012-05-11T06:31:37Z
205000|3425|2012-12-26T03:05:18Z
205020|3425|2011-08-13T11:15:33Z
205040|3425|2013-01-24T02:29:57Z
205060|3425|2011-04-17T00:17:44Z
205080|3425|2012-01-17T06:54:12Z
205100|3425|2013-01-22T04:21:52Z
205140|3425|2011-11-25T08:15:01Z
205160|3425|2012-11-24T09:21:07Z
205200|3425|2011-03-17T10:04:05Z
205260|3425|2013-01-10T09:29:12Z
205300|3425|2011-06-02T05:10:27Z
205320|3425|2012-01-01T09:42:22Z
46860|3425|2012-02-08T06:15:10Z
206860|3425|2013-01-11T02:28:52Z
206880|3425|2012-11-17T01:10:48Z
206920|3425|2012-11-03T05:27:52Z
206940|3425|2012-04-23T01:40:51Z
206960|3425|2012-09-23T10:31:00Z
206980|3425|2013-01-03T06:25:01Z
207000|3425|2012-06-09T06:38:59Z
207020|3425|2012-09-30T10:55:32Z
207060|3425|2012-12-21T11:37:10Z
207120|3425|2012-11-29T03:58:53Z
207160|3425|2013-01-27T05:09:02Z
207180|3425|2013-01-29T10:01:35Z
207220|3425|2013-01-30T08:42:17Z
207260|3425|2012-12-28T11:11:26Z
207340|3425|2012-07-03T06:22:17Z
207440|3425|2012-08-27T09:04:02Z
207460|3425|2012-12-19T05:23:55Z
207480|3425|2012-09-28T05:37:20Z
207500|3425|2013-01-21T00:22:17Z
207520|3425|2013-01-25T03:48:25Z
207560|3425|2012-09-13T03:34:59Z
207580|3425|2012-06-05T10:17:25Z
207600|3425|2012-07-22T08:03:22Z
207620|3425|2013-01-16T05:14:19Z
207660|3425|2012-10-02T03:31:59Z
207680|3425|2012-09-28T02:31:25Z
207700|3425|2012-06-06T11:53:55Z
207720|3425|2012-08-03T06:23:55Z
207740|3425|2012-12-19T02:08:06Z
207760|3425|2012-10-28T08:00:37Z
28520|3425|2012-08-28T09:39:39Z
208360|3425|2012-12-27T10:05:23Z
208380|3425|2012-12-14T05:01:12Z
208400|3425|2012-11-10T06:35:07Z
208420|3425|2012-12-31T02:02:28Z
208440|3425|2012-11-02T10:00:22Z
208540|3425|2012-12-10T10:16:00Z
43920|3425|2010-08-25T11:13:17Z
208560|3425|2012-09-03T09:26:55Z
208640|3425|2011-11-03T03:50:47Z
208660|3425|2012-02-25T10:43:49Z
208700|3425|2013-01-15T09:16:43Z
208720|3425|2012-04-12T08:33:16Z
208780|3425|2011-06-23T02:14:34Z
208800|3425|2012-03-31T09:01:27Z
208820|3425|2012-11-21T06:56:06Z
208880|3425|2012-01-11T11:37:39Z
208900|3425|2012-03-04T03:50:14Z
208920|3425|2012-07-08T06:53:11Z
208940|3425|2012-09-29T05:17:18Z
208960|3425|2012-11-10T07:19:05Z
208980|3425|2012-01-27T07:01:29Z
209040|3425|2012-06-27T11:33:28Z
209080|3425|2012-03-21T00:54:23Z
209100|3425|2013-01-17T07:05:13Z
209120|3425|2011-12-15T01:14:58Z
209140|3425|2012-06-09T10:01:37Z
760|3425|2011-04-07T09:13:08Z
209160|3425|2012-05-20T05:49:47Z
209180|3425|2012-07-24T11:46:02Z
209200|3425|2013-01-06T01:44:27Z
209220|3425|2012-08-25T00:36:02Z
209240|3425|2013-01-19T06:00:20Z
209260|3425|2012-12-26T00:50:14Z
209300|3425|2012-04-29T10:15:34Z
209320|3425|2012-12-23T00:29:43Z
209340|3425|2012-06-10T04:17:35Z
209380|3425|2012-11-05T02:37:45Z
209420|3425|2012-05-15T01:41:11Z
209500|3425|2012-05-27T00:43:32Z
209520|3425|2012-08-23T11:15:23Z
209540|3425|2012-10-28T04:15:42Z
209560|3425|2012-09-22T04:03:16Z
209580|3425|2013-01-27T09:56:35Z
159960|3425|2011-03-09T10:29:57Z
210220|3425|2012-02-12T04:26:18Z
210300|3425|2011-12-09T10:26:53Z
210320|3425|2012-05-27T06:47:52Z
210340|3425|2011-12-19T04:46:48Z
210360|3425|2012-06-17T11:52:31Z
210380|3425|2012-11-09T01:25:13Z
210400|3425|2012-05-26T00:08:59Z
210440|3425|2012-12-11T04:53:37Z
210460|3425|2012-05-07T03:41:50Z
210480|3425|2012-06-22T01:03:47Z
210540|3425|2013-01-29T05:30:18Z
210600|3425|2012-03-01T08:29:08Z
210620|3425|2012-10-21T09:43:05Z
210660|3425|2013-01-11T00:09:16Z
210680|3425|2012-07-22T05:37:03Z
210700|3425|2013-01-24T04:31:36Z
210720|3425|2012-10-25T01:42:45Z
210740|3425|2012-12-28T00:55:22Z
210760|3425|2012-05-30T05:58:25Z
210780|3425|2012-09-13T09:57:04Z
210800|3425|2012-11-30T00:43:56Z
210820|3425|2012-11-29T00:03:05Z
210840|3425|2011-10-18T06:18:54Z
210860|3425|2011-03-10T06:29:00Z
210940|3425|2012-04-03T02:58:15Z
210980|3425|2012-06-11T08:24:59Z
211000|3425|2012-07-26T08:31:54Z
211020|3425|2012-09-03T01:48:48Z
211040|3425|2012-01-24T05:45:05Z
211080|3425|2011-12-08T11:24:49Z
211100|3425|2012-08-09T02:24:52Z
211120|3425|2013-01-09T00:05:20Z
211140|3425|2011-07-21T09:46:24Z
211160|3425|2012-07-08T03:33:00Z
211180|3425|2012-06-22T11:53:14Z
211200|3425|2011-11-24T02:57:34Z
211240|3425|2012-05-13T04:50:58Z
211280|3425|2012-02-03T05:20:52Z
211300|3425|2012-09-12T09:35:00Z
211340|3425|2012-12-23T09:38:37Z
211360|3425|2012-07-28T08:32:02Z
211400|3425|2013-01-28T03:07:57Z
211420|3425|2011-12-11T05:40:45Z
211460|3425|2012-08-21T11:49:07Z
211500|3425|2012-09-20T01:16:44Z
