comment_id|person_id
40421880|2263
40421890|2263
40422080|2263
40422110|2263
40422200|2263
40422220|2263
40422230|2196
40422240|2263
40422250|2263
40422260|2196
40422270|2196
40422280|2196
40422290|2263
40422300|2196
40422360|2263
40422380|2263
40422430|2263
40422440|2196
40422460|2263
40422470|2263
40422520|2196
40422570|2196
40422590|2263
40422600|2263
40422620|2196
40422630|2196
40422640|2263
40422690|2263
40422710|2263
40422720|2263
40422730|2196
40422740|2196
40422750|2263
40422790|2263
40422810|2196
40422880|2263
40422890|2263
40422920|2196
40423010|2263
40423040|2263
40423110|2196
40423130|2196
40423230|2196
40423240|2263
40423250|2196
40423260|2263
40423300|2263
40423320|2196
40423340|2263
40423360|2263
40423390|2196
40423410|2196
40423420|2196
40423440|2196
40423670|2263
40423800|2263
40423820|2263
40423900|2263
40423910|2196
40423930|2196
40423970|2196
40423980|2263
40423990|2196
40424050|2196
40424070|2196
40424090|2196
40424140|2196
40424150|2263
40424160|2196
40424170|2196
40424180|2196
40424200|2263
40424230|2263
40424260|2263
40424280|2196
40424300|2263
40424340|2196
40424370|2263
40424380|2196
40424400|2196
40424410|2263
40424420|2263
40424640|2196
40424740|2263
40424760|2263
40424830|2196
40424910|2196
40424920|2263
40424930|2263
40424940|2263
40424950|2263
40424970|2263
40424980|2263
40425010|2263
40425020|2263
40425060|2263
40425220|2196
40425230|2196
40425240|2196
40425260|2263
40425270|2263
40425280|2263
40425300|2196
40425340|2196
40425350|2263
40425400|2196
40425410|2196
40425440|2263
40425490|2196
40425510|2263
40425520|2263
40425570|2263
40425590|2263
40425610|2263
40425660|2196
40425710|2263
40425740|2196
40425780|2263
40425880|2196
40426020|2196
40426040|2196
40426050|2263
40426060|2263
40426100|2263
40426110|2263
40426140|2263
40426230|2263
40426270|2263
40426290|2263
40426330|2263
40426350|2263
40426360|2263
40426420|2263
40433960|8214
40434040|8214
40435890|8214
40435970|8285
40437210|8285
40437350|8285
40440400|8087
40507780|8285
40507820|8285
40507990|8285
40508080|8285
40508120|8285
40508130|8285
40508390|8285
40508410|8285
40508560|8285
40508670|8285
40508690|8285
40508820|8285
40508880|8285
40508980|8285
40509000|8285
40509020|8285
40509040|8285
40509060|8285
40509710|8285
40509960|8285
40554410|4849
40554480|4849
40554560|4849
40554720|941
40554750|4849
40554980|941
40555190|4849
40555250|4849
40555540|941
40556330|4849
40556350|4849
40556360|4849
40556470|4849
40556890|941
40557010|4849
40557210|941
40557560|4557
40557740|4849
40557880|4849
40557960|4849
40558060|4849
40558170|4849
40558420|4849
40558860|4849
40559380|4849
40559420|4849
40559510|4849
40559740|941
40560390|4849
40560440|941
40560530|941
40560800|941
40561160|4849
40561180|4849
40561220|4849
40561540|941
40561950|941
40561970|4849
40562270|4849
40562570|4849
40563160|941
40563370|941
40563750|4849
40564740|4849
40564930|941
40565120|4849
40565460|941
40565520|4849
40565600|4849
40566160|4849
40566970|4849
40567050|4849
40567160|4849
40567900|4849
40567960|4849
40568060|4849
40568100|941
40568170|4849
40568300|4849
40569630|4849
40569640|4849
40569780|941
40569820|4849
40569930|4849
40570120|4849
40570370|941
40570710|941
40570750|4849
40571410|4849
40571420|4849
40571480|4849
40571620|4849
40571730|4849
40573030|4849
40573050|4849
40573060|4849
40573170|4849
40573570|4849
40574200|4849
40574330|4849
40574360|4849
40574470|941
40574650|4849
40575040|4849
40575100|4849
40575310|941
40575380|4849
40575410|4849
40575420|4849
40575510|4849
40575640|4849
40575950|4849
40575970|4849
40576060|4849
40576140|4849
40576250|4849
40576600|4849
40577060|4849
40579590|4849
40580060|941
40580350|4849
40581680|4849
40581760|941
40581890|4849
40582840|4849
40583500|4849
40583600|4849
40583620|4849
40583750|4849
40583790|941
40584280|4849
40584650|4849
40585080|4849
40585140|4849
40585170|4849
40585530|4849
40585670|4849
40586090|4849
40586310|4849
40587040|4849
40587240|4849
40587390|941
40587520|4849
40587810|4849
40588150|4849
40588200|4849
40588240|941
40588600|941
40588610|941
40588710|4849
40588830|4849
40589020|4849
40589140|4849
40589160|4849
40589320|4849
40589560|4849
40590540|4849
40590570|4849
40591060|4849
40591250|4849
40591270|4849
40591370|4849
40591660|941
40592060|4849
40592150|4849
40592670|941
40593080|4849
40593220|4849
40594010|4849
40594150|4849
40594710|941
40595480|941
40595500|4849
40595780|4849
40595890|941
40595990|4849
40596030|4849
40596040|4849
40596180|941
40596240|941
40596360|4849
40596680|4849
40596940|4849
40597070|4849
40597310|4849
40597470|4849
40597580|941
40597720|941
40598020|4849
40599870|4849
40600200|4849
40600630|4849
40600680|4849
40600870|4849
40601010|941
40601030|4849
40601210|941
40601230|4849
40601520|4849
40601560|941
40601610|4849
40601830|4849
40602580|4849
40602690|4849
40602870|4849
40602930|4849
40603240|941
40603290|941
40603440|4849
40603560|941
40603850|4849
40603880|4849
40603970|4849
40604600|4849
40604920|4849
40604970|941
40605000|4849
40605100|4849
40605530|4849
40606760|4849
40606800|4849
40606840|4849
40606910|4849
40606970|4849
40606990|4849
40607040|4849
40607760|4849
40607890|4849
40607970|4849
40607980|4849
40608500|941
40608980|4849
40609140|4849
40609220|4849
40609330|4849
40609760|4849
40609860|4849
40609900|4849
40610150|4849
40610200|941
40610490|4849
40611420|4849
40612060|941
40613010|941
40613630|941
40613760|941
40614130|4849
40615140|941
40615260|941
40615400|4849
40615720|4849
40615740|4849
40616500|941
40616730|941
40616880|4849
40616970|4849
40617730|4849
40618000|4849
40618450|4849
40618850|4849
40619180|4849
40619850|941
40620180|941
40620220|941
40620250|941
40620370|4849
40620410|4849
40621160|4849
40621170|4849
40621600|941
40622000|4849
40623570|4849
40623860|4849
40623910|4849
40624230|941
40624430|4849
40624840|4849
40624970|4849
40625000|4849
40657880|2196
40657900|2196
40657920|2263
40658120|2263
40658290|2263
40658450|2196
40658760|2263
40659210|2263
40659380|2263
40659490|2196
40659540|2263
40659580|2263
40660120|2263
40660240|2196
40660580|2263
40660730|2263
40660960|2263
40661350|2263
40661400|2263
40661790|2263
40662150|2263
40662260|2263
40662280|2196
40662460|2263
40662530|2196
40662570|3425
40662580|2196
40662930|2196
40662950|2263
40663030|2263
40663650|2263
40663660|2196
40663670|2263
40663820|2196
40663890|2263
40663980|2263
40664380|2263
40664490|2263
40664500|2263
40664530|2263
40664550|2263
40664560|2263
40664740|2263
40664870|2263
40664910|2263
40665180|2263
40665330|2263
40665370|2196
40665390|2263
40665450|2263
40665690|2263
40665720|2263
40665730|2263
40665950|2263
40666010|2196
40666200|2263
40666220|2263
40666270|2196
40666380|2196
40666430|2263
40666510|2196
40666530|2263
40666590|2196
40666620|2196
40666630|2263
40666760|2263
40666830|2263
40666970|3425
40667000|2263
40667230|2196
40667300|2263
40667710|2196
40667990|2263
40668150|2263
40668180|2263
40668220|2263
40668970|2263
40669350|2196
40669530|2196
40669740|2196
40669820|2263
40669940|2263
40669950|2196
40670780|2263
40670820|2263
40671230|2196
40671260|2196
40671870|2263
40672200|2263
40672370|3425
40672610|2263
40672710|2263
40672910|2196
40672920|2196
40672970|2263
40673640|2196
40673680|2263
40673950|2196
40674430|2263
40674690|2263
40674720|2263
40675490|2263
40675740|2263
40676010|2263
40676070|2263
40676350|2263
40676360|2263
40677010|2263
40677340|2263
40677360|2263
40678210|2196
40678340|2263
40678380|2263
40678390|2263
40678740|2263
40678770|2263
40678880|2263
40679100|2196
40679340|2196
40679530|2263
40679590|2263
40679780|2263
40679810|2263
40680050|3425
40680100|2196
40680200|2263
40680310|2263
40680400|2196
40680430|2196
40680490|2263
40680510|2263
40680570|2263
40680580|2263
40680610|2263
40681110|2196
40681160|2263
40681540|2263
40681740|2263
40682030|2263
40682070|2263
40682100|2196
40682130|2196
40682400|2263
40682410|2196
40682640|2263
40682720|2263
40682800|2196
40683210|2263
40683690|2263
40684150|2196
40684210|2196
40684250|2263
40684260|2196
40684460|2263
40684690|2263
40684740|2196
40684780|2263
40684820|2263
40685290|2263
40685300|3425
40685360|2263
40685430|2263
40685640|2263
40686090|2263
40686150|2263
40686310|2263
40686500|2263
40686550|2263
40687570|2263
40687620|2263
40687680|2263
40687890|2263
40687930|2263
40688000|2263
40688150|2263
40688730|2263
40689080|2263
40689100|2196
40689190|2196
40689660|2196
40689890|2263
40690050|2263
40690070|2263
40690330|3425
40690600|2263
40690740|2263
40690820|2263
40690920|2196
40690990|2263
40691010|2196
40691050|2196
40691280|2196
40691620|2196
40691660|2196
40691850|2263
40691920|2263
40691960|2263
40692000|2196
40692670|2196
40693400|2263
40693980|2196
40694110|2263
40694520|2263
40694580|2263
40694590|2263
40694730|2263
40694790|2196
40695100|2263
40695520|2263
40696100|2263
40696160|2263
40696190|2263
40696340|2263
40696390|2263
40696450|2263
40696490|2196
40696610|2263
40697170|2263
40697230|2196
40697700|2263
40697720|2263
40697770|2263
40697870|2263
40697890|2263
40698030|2196
40698300|2263
40698320|2263
40698550|2263
40698570|2196
40698580|2263
40698600|2263
40698900|2196
40699020|2263
40699060|2196
40699300|2196
40699830|2263
40699900|2196
40699910|2263
40699930|2196
40700190|2196
40700400|2263
40700510|2196
40700520|2196
40700620|3425
40700720|2196
40700760|3425
40700870|2196
40701000|2263
40701380|2196
40701730|2263
40701790|2196
40702000|2263
40702140|2196
40702230|2263
40702600|2196
40702720|2196
40703470|2263
40703580|2196
40703600|2263
40703650|2196
40703680|2196
40704250|2263
40704690|2263
40704790|3425
40705250|2196
40705380|2196
40705620|2263
40705810|2263
40706640|2196
40706730|2263
40707320|2196
40707860|2263
40707870|2263
40707940|2263
40708030|2263
40708090|2196
40708290|2196
40709020|2263
40709230|2263
40710100|2196
40710170|2263
40710310|2263
40710450|2263
40710490|2263
40710700|2263
40710850|2196
40711470|2263
40711540|2196
40711630|2196
40711790|2263
40712420|2263
40712730|2263
40712740|2196
40713170|2263
40713380|2196
40713680|2263
40714280|2263
40714290|2263
40714530|2196
40714590|2196
40715050|2263
40715090|2263
40715630|2263
40715990|2263
40716050|3425
40716060|2263
40716340|2263
40716390|2263
40716400|2196
40716580|2263
40716770|2263
40718560|3425
40719010|2263
40719030|2263
40719280|2263
40719610|2263
40719630|2196
40719850|2263
40719920|2263
40719930|2263
40719970|3425
40720020|3425
40720400|2196
40721430|2263
40721560|2263
40721810|2263
40722320|2263
40722480|2263
40722570|2263
40722780|2263
40722950|2263
40723020|2263
40723140|2263
40723670|2196
40724080|2263
40724310|2196
40724810|3425
40725590|2263
40725960|2196
40726010|2196
40726090|2196
40726530|2263
40726820|2196
40726830|2196
40726910|2263
40727170|2196
40727260|2263
40727540|2263
40727610|2263
40727770|2263
40728020|2263
40728070|2263
40728290|2263
40728330|3425
40728420|2263
40728600|2196
40728710|2196
40729050|2196
40729150|2263
40729180|2263
40729310|2263
40729330|2263
40729360|2263
40729370|2196
40729540|2263
40729630|2196
40729910|2196
40730010|2263
40730570|2196
40731050|3425
40731250|2263
40731320|2263
40731340|2263
40731360|2263
40731530|2263
40731790|2196
40731930|2263
40733650|2263
40733720|2263
40799170|5074
40799560|5074
40799600|5074
40800680|5074
40801790|4636
40802470|5074
40803200|5074
40803310|5074
40803390|5074
40803400|5074
40803510|5074
40804040|5074
40804790|5074
40804840|5074
40804850|5074
40805380|5074
40805820|4636
40806150|5074
40806810|5074
40806990|5074
40808850|5074
40809230|5074
40809450|5074
40809470|5074
40809650|5074
40810640|5074
40810960|5074
40812360|5074
40812370|5074
40812580|5074
40813030|5074
40813400|5074
40813540|5074
40813600|4636
40814320|5074
40814390|5074
40814750|5074
40815860|5074
40815880|5074
40816050|5074
40816660|5074
40817560|5074
40817610|5074
40818210|5074
40818820|5074
40818950|5074
40820230|4636
40820270|4636
40820300|4636
40821200|5074
40821460|5074
40823250|5074
40823450|5074
40825470|5074
40825950|5074
40826030|5074
40826120|5074
40826140|5074
40826230|5074
40826760|5074
40827140|5074
40827900|5074
40827950|5074
40828210|5074
40829010|5074
40829070|5074
40829110|5074
40829660|5074
40829760|5074
40830360|5074
40830400|4636
40832340|5074
40833120|5074
40834030|5074
40834830|5074
40847420|1734
40847590|1734
40848080|1734
40848110|1734
40848140|1734
40848160|1734
40848180|1734
40848300|1734
40848310|1734
40848330|1734
40848360|1734
40848380|1734
40848410|1734
40848420|1734
40848430|1734
40848440|1734
40848450|1734
40848500|1734
40848550|1734
40848760|1734
40848810|1734
40848870|1734
40848880|1734
40848910|1734
40848960|1734
40848970|1734
40849070|1734
40849310|1734
40849390|1734
40849480|1734
40849650|1734
40849670|1734
40849690|1734
40849700|1734
40849710|1734
40849800|1734
40849820|1734
40849990|1734
40850030|1734
40850100|1734
40850120|1734
40850250|1734
40850400|1734
40850410|1734
40850440|1734
40850510|1734
40850520|1734
40850530|1734
40850540|1734
40850650|1734
40850920|1734
40850930|1734
40851040|1734
40851060|1734
40851070|1734
40851090|1734
40851190|1734
40851200|1734
40851260|1734
40851270|1734
40851300|1734
40851350|1734
40851370|1734
40851430|1734
40851440|1734
40851450|1734
40851480|1734
40851520|1734
40851610|1734
40852070|1734
40852170|1734
40852470|1734
40852550|1734
40852610|1734
40853770|1822
40853840|1822
40853880|1822
40853900|1822
40854260|1822
40854340|1822
40854450|1822
40855950|1822
40855960|1822
40856860|1822
40877110|4557
40877200|4557
40877210|4557
40877320|4557
40879410|4557
40879710|4557
40879720|4557
40881430|4557
40882320|4557
40882350|4557
40882880|4557
40882960|4557
40882970|4557
40883220|4557
40883380|4557
40883810|4557
40884070|4557
40884100|4557
40884840|4557
40885190|4557
40885580|4557
40885810|4557
40886220|4557
40886530|4557
40887030|4557
40887270|4557
40887370|4557
40888030|4557
40888550|4557
40889280|4557
40890420|4557
40891560|4557
40891850|4557
40893470|4557
40893510|4557
40893840|4557
40894790|4557
40894880|4557
40896930|4557
40896940|4557
40897150|4557
40897430|4557
40897830|4557
40898180|4557
40898700|4557
40898820|4557
40898990|4557
40900030|4557
40901030|4557
40902190|4557
40903010|4557
40903060|4557
40905080|4557
40905700|4557
40906880|4557
40907270|4557
40907300|4557
40908280|4557
40909310|4557
40910230|4557
40910420|4557
40910540|4557
40912140|4557
40913500|4557
40913670|4557
40913850|4557
40913890|4557
40914270|4557
40914700|4557
40915350|4557
40915460|4557
40915970|4557
40916110|4557
40916920|4557
40918180|4557
40918260|4557
40918750|4557
40918810|4557
40983730|3425
40984310|3425
40989350|3425
41002380|3425
41348980|2263
41349030|2263
41352630|2263
41361700|2263
41366090|2196
41370330|2263
41371390|2263
41387270|7271
41387910|7271
41387950|7271
41387980|7271
41388030|7271
41388350|7271
41388930|7271
41389560|7271
41389780|7271
41443830|4260
41444340|4260
41445640|4260
41446260|4260
41446320|4260
41446340|4260
41446760|4260
41449790|4260
41450080|4260
41450630|4260
41451040|4260
41451220|4260
41451250|4260
41451280|4260
41451320|4260
41452690|4260
41453440|4260
41454030|4260
41454780|4260
41456250|4260
41456310|4260
41457610|4260
41457860|4260
41457890|4260
41459670|4260
41459840|4260
41459920|4260
41460540|4260
41461010|4260
41461020|4260
41461750|4260
41461860|4260
41462630|4260
41463690|4260
41464190|4260
41464250|4260
41464680|4260
41524130|8899
41530400|8899
41531700|8899
41532180|8899
41532430|8899
41534000|8899
41540420|8899
41544550|8899
41547430|8899
41550240|8899
41551760|8899
41552360|8899
41558730|8899
41560180|8899
41561500|8899
41568610|8899
41574280|8899
41574300|8899
41578000|8899
41581790|8899
41584290|8899
41591150|8899
41595060|8899
41597120|8899
41597200|8899
41597310|8899
41597350|8899
41598550|8899
41600330|8899
41600490|8899
41602150|8899
41602310|8899
41602320|8899
41602580|8899
41604640|8899
41605680|8899
41606890|8899
41617920|8899
41620810|8899
41628270|8899
41630290|8899
41636150|8899
41637230|8899
41638770|8899
41647410|8899
41648270|8899
41649280|8899
41650800|8899
41652640|8899
41656620|8899
41658400|8899
41658560|8899
41665960|8899
41671510|8899
41673270|8899
41675770|8899
41684010|8899
41912380|4849
41912390|4849
41921890|4849
41939060|4849
42018880|495
42022670|495
42022720|495
42039410|7271
42039490|7271
42039550|6776
42039670|7271
42039700|6776
42039790|6776
42039820|7271
42040040|7271
42040120|7271
42040130|7271
42040190|7271
42040250|6776
42040380|7271
42040400|7271
42040510|6776
42040620|6776
42040830|6776
42040860|7271
42040920|6776
42040960|7271
42041010|7271
42041050|6776
42041100|6776
42041110|6776
42041120|6776
42041330|6776
42041410|6776
42041430|6776
42041890|941
42042510|941
42042600|941
42042640|941
42044390|941
42047280|941
42050020|941
42050030|9480
42158840|9480
42160520|9480
42161120|9480
42161780|9480
42162180|9480
42163190|9480
42164270|9480
42165570|9480
42166180|9480
42167110|9480
42167360|9480
42167390|9480
42167750|9480
42168150|9480
42168350|9480
42168390|9480
42168900|9480
42168960|9480
42169020|9480
42170060|9480
42170420|9480
42170500|9480
42170800|9480
42171600|9480
42171800|9480
42171810|9480
42172970|9480
42173100|9480
42173470|9480
42173770|9480
42174320|9480
42174390|9480
42174550|9480
42174930|9480
42175310|9480
42175380|9480
42175450|9480
42176410|9480
42176720|9480
42177120|9480
42177540|9480
42177770|9480
42178150|9480
42178160|9480
42178380|9480
42178730|9480
42179430|9480
42180340|9480
42180480|9480
42180580|9480
42180950|9480
42181540|9480
42181790|9480
42181890|9480
42182200|9480
42184700|9480
42185420|9480
42186770|9480
42186830|9480
42187000|9480
42188610|9480
42188630|9480
42189260|9480
42189300|9480
42189570|9480
42189630|9480
42189770|9480
42189990|9480
42192010|9480
42192350|9480
42193330|9480
42193700|9480
42193720|9480
42194530|9480
42194680|9480
42194850|9480
42195310|9480
42197930|9480
42197950|9480
42198060|9480
42198140|9480
42198540|9480
42200720|9480
42201270|9480
42201370|9480
42202430|9480
42202440|9480
42202450|9480
42202480|9480
42202560|9480
42202630|9480
42202780|9480
42203330|9480
42203630|9480
42204140|9480
42204200|9480
42204360|9480
42204490|9480
42204830|9480
42205250|9480
42205700|9480
42205790|9480
42206050|9480
42206230|9480
42206470|9480
42206580|9480
42207730|9480
42207920|9480
42207950|9480
42207980|9480
42208380|9480
42208540|9480
42209030|9480
42211750|9480
42214100|9480
42214510|9480
42214650|9480
42214780|9480
42215490|9480
42216220|9480
42216260|9480
42216280|9480
42216330|9480
42217610|9480
42218370|9480
42218670|9480
42218890|9480
42219110|9480
42219610|9480
42219980|9480
42220410|9480
42220480|9480
42220510|9480
42220760|9480
42220780|9480
42221830|9480
42222210|9480
42222330|9480
42223210|9480
42224560|9480
42224750|9480
42224780|9480
42224790|9480
42224890|9480
42226630|9480
42227190|9480
42227750|9480
42227830|9480
42227900|9480
42228310|9480
42228760|9480
42228790|9480
42229440|9480
42230170|9480
42230360|9480
42230400|9480
42230730|9480
42231990|9480
42233710|9480
42233880|9480
42233910|9480
42234140|9480
42234810|9480
42235180|9480
42235430|9480
42235460|9480
42235720|9480
42236230|9480
42236960|9480
42236970|9480
42237050|9480
42237120|9480
42238250|9480
42238390|9480
42238640|9480
42239490|9480
42240040|9480
42242200|9480
42243050|9480
42243180|9480
42243440|9480
42244000|9480
42244390|9480
42244630|9480
42245400|9480
42245980|9480
42245990|9480
42246290|9480
42246700|9480
42246850|9480
42247020|9480
42247290|9480
42247700|9480
42248070|9480
42248120|9480
42248870|9480
42249120|9480
42249630|9480
42250040|9480
42250520|9480
42250900|9480
42251330|9480
42251340|9480
42253850|9480
42253860|9480
42254270|9480
42254290|9480
42254440|9480
42254720|9480
42256130|9480
42256300|9480
42256910|9480
42361080|5839
42361220|5839
42361490|5839
42361500|5839
42361580|5839
42361600|5839
42361640|5839
42361700|5839
42361710|5839
42362100|5839
42362210|5839
42362660|5839
42362710|5839
42362740|5839
42362750|5839
42362760|5839
42362770|5839
42363800|5081
42364110|5081
42364310|5081
42364360|5081
42366300|5081
42366780|5081
42367250|5081
42367520|5081
42368260|5081
42368290|5081
42370770|5081
42372680|5081
42373920|5081
42449240|7767
42449270|7767
42450520|7767
42480030|8285
42482150|8285
42482290|8285
42482460|8285
42482890|8285
42482950|8285
42482960|8285
42483830|8285
42484550|8285
42484580|8285
42486620|8285
42487640|8285
42487690|8285
42488200|8285
42488550|8285
42488760|8285
42488900|8285
42489120|8285
42489530|8285
42489650|8285
42490440|8285
42490900|8285
42491230|8285
42491670|8285
42491700|8285
42491810|8285
42491900|8285
42492330|8285
42493570|8285
42494250|8285
42495200|8285
42495250|8285
42495650|8285
42495970|8285
42496140|8285
42496230|8285
42496240|8285
42496310|8285
42496430|8285
42497360|8285
42498040|8285
42498210|8285
42498270|8285
42498460|8285
42498470|8285
42498650|8285
42498690|8285
42498720|8285
42499040|8285
42499360|8285
42499930|8285
42500230|8285
42500240|8285
42500300|8285
42500880|8285
42501830|8285
42502010|8285
42502100|8285
42502110|8285
42502390|8285
42502490|8285
42503020|8285
42503540|8285
42503960|8285
42504660|8285
42504730|8285
42505570|8285
42505920|8285
42506640|8285
42506790|8285
42506880|8285
42507690|8285
42507810|8285
42508210|8285
42508490|8285
42508950|8285
42508970|8285
42509570|8285
42509600|8285
42509850|8285
42509910|8285
42510120|8285
42510290|8285
42510970|8285
42511200|8285
42512890|8285
42513040|8285
42513180|8285
42513430|8285
42513450|8285
42513620|8285
42513800|8285
42514040|8285
42514310|8285
42516130|8285
42516160|8285
42516290|8285
42517000|8285
42517060|8285
42517080|8285
42517260|8285
42517560|8285
42517750|8285
42520410|8285
42520420|8285
42520560|8285
42521230|8285
42521340|8285
42521360|8285
42521690|8285
42521840|8285
42523270|8285
42523280|8285
42523560|8285
42523650|8285
42524570|8285
42524900|8285
42525020|8285
42525130|8285
42525410|8285
42525710|8285
42525770|8285
42525900|8285
42526220|8285
42526460|8285
42527780|8285
42528580|8285
42529120|8285
42529480|8285
42530460|8285
42530580|8285
42531160|8285
42531270|8285
42531380|8285
42531710|8285
42531950|8285
42532080|8285
42532100|8285
42532440|8285
42532610|8285
42532670|8285
42532860|8285
42533080|8285
42533090|8285
42533260|8285
42533780|8285
42533850|8285
42533900|8285
42534400|8285
42534510|8285
42536310|8285
42536480|8285
42537010|8285
42538340|8285
42538510|8285
42539590|8285
42540410|8285
42540870|8285
42541750|8285
42541920|8285
42541970|8285
42542230|8285
42542590|8285
42543780|8285
42543990|8285
42544610|8285
42544810|8285
42544820|8285
42544940|8285
42545220|8285
42545230|8285
42546240|8285
42546370|8285
42546480|8285
42547280|8285
42547880|8285
42548140|8285
42548310|8285
42548870|8285
42549070|8285
42549320|8285
42549540|8285
42549970|8285
42550380|8285
42550850|8285
42551430|8285
42551890|8285
42553210|8285
42553290|8285
42553340|8285
42553500|8285
42554580|8285
42555060|8285
42555070|8285
42555630|8285
42556390|8285
42556460|8285
42557170|8285
42557180|8285
42558910|8285
42559890|8285
42560170|8285
42560600|8285
42560670|8285
42560700|8285
42560960|8285
42560980|8285
42561840|8285
42561910|8285
42562480|8285
42562630|8285
42563450|8285
42564900|8285
42565370|8285
42565600|8285
42565620|8285
42566400|8285
42566780|8285
42568220|8285
42568460|8285
42568570|8285
42569170|8285
42569260|8285
42570090|8285
42570600|8285
42571190|8285
42571740|8285
42571950|8285
42572160|8285
42572240|8285
42572350|8285
42574010|8285
42575320|8285
42575720|8285
42576410|8285
42576480|8285
42576640|8285
42576740|8285
42576940|8285
42577320|8285
42577480|8285
42578410|8285
42579660|8285
42579760|8285
42580130|8285
42580240|8285
42580560|8285
42580660|8285
42581270|8285
42581320|8285
42581380|8285
42581630|8285
42582540|8285
42582850|8285
42583820|8285
42584710|8285
42584800|8285
42584880|8285
42585190|8285
42585390|8285
42585660|8285
42586120|8285
42588000|8285
42588520|8285
42589590|8285
42589960|8285
42590990|8285
42591950|8285
42592000|8285
42592010|8285
42593130|8285
42593470|8285
42593590|8285
42595120|8285
42595280|8285
42595490|8285
42596210|8285
42596230|8285
42596450|8285
42596780|8285
42596880|8285
42597150|8285
42599130|8285
42599220|8285
42600520|8285
42600610|8285
42601550|8285
42603020|8285
42603230|8285
42603390|8285
42603960|8285
42603980|8285
42604490|8285
42606530|8285
42606740|8285
42607350|8285
42607830|8285
42608120|8285
42608300|8285
42609230|8285
42609480|8285
42609510|8285
42609680|8285
42609740|8285
42610630|8285
42610860|8285
42611770|8285
42612960|8285
42613010|8285
42614270|8285
42614680|8285
42614720|8285
42615300|8285
42615380|8285
42616670|8285
42617290|8285
42618410|8285
42618590|8285
42618650|8285
42618660|8285
42619040|8285
42619790|8285
42619880|8285
42620100|8285
42620160|8285
42620200|8285
42621540|8285
42621680|8285
42621950|8285
42622340|8285
42622350|8285
42622540|8285
42622840|8285
42623610|8285
42624480|8285
42624560|8285
42624830|8285
42625360|8285
42625530|8285
42625680|8285
42625880|8285
42626390|8285
42627430|8285
42628270|8285
42628340|8285
42628360|8285
42628410|8285
42628670|8285
42628750|8285
42629090|8285
42629940|8285
42630260|8285
42630270|8285
42630510|8285
42630690|8285
42630710|8285
42630790|8285
42630840|8285
42630880|8285
42631110|8285
42631240|8285
42632620|8285
42632910|8285
42633350|8285
42633430|8285
42633530|8285
42634360|8285
42635920|8285
42636330|8285
42636350|8285
42636720|8285
42636800|8285
42637290|8285
42637790|8285
42638980|8285
42639080|8285
42639190|8285
42639770|8285
42640290|8285
42641130|8285
42642610|8285
42642730|8285
42643630|8285
42643750|8285
42644200|8285
42644810|8285
42645140|8285
42645300|8285
42645450|8285
42645980|8285
42646020|8285
42646050|8285
42647780|8285
42647800|8285
42647830|8285
42647960|8285
42650270|8285
42650390|8285
42650470|8285
42650670|8285
42650840|8285
42651130|8285
42651230|8285
42651540|8285
42651920|8285
42652080|8285
42652170|8285
42652510|8285
42652530|8285
42652720|8285
42652920|8285
42653660|8285
42653700|8285
42653720|8285
42653740|8285
42653910|8285
42653990|8285
42654010|8285
42654300|8285
42654310|8285
42654330|8285
42655570|8285
42655610|8285
42655950|8285
42656290|8285
42656680|8285
42657090|8285
42658220|8285
42659180|8285
42659530|8285
42659610|8285
42660150|8285
42660510|8285
42661470|8285
42661530|8285
42661560|8285
42661740|8285
42661800|8285
42661830|8285
42674820|1219
42681300|1219
42684560|1219
42685200|1219
42686220|1219
42686550|1219
42686580|1219
42687690|1219
42689970|1219
42690090|1219
42698030|1219
42700000|1219
42701610|1219
42702150|1219
42705290|1219
42705510|1219
42711170|1219
42716070|1219
42717040|1219
42717730|1219
42721000|1219
42721020|1219
42721110|1219
42721130|1219
42726970|1219
42728200|1219
42733600|1219
42737530|1219
42743240|1219
42743670|1219
42748860|1219
42752030|1219
42752060|1219
42757710|1219
42761410|1219
42763110|1219
42766340|1219
42767650|1219
42769590|1219
42769990|1219
42773500|1219
42773700|1219
42775010|1219
42775740|1219
42780850|1219
42780890|1219
42782470|1219
42782600|1219
42788110|1219
42788190|1219
42789930|1219
42790940|1219
42791710|1219
42797390|1219
42799460|1219
42800770|1219
42801500|1219
42801880|1219
42803470|1219
42948840|347
43025800|2263
43027330|2263
43027600|2263
43048370|8899
43051510|8899
43054650|8899
43055670|8899
43056870|4636
43059190|8899
43061670|4636
43061890|8899
43062500|8899
43064820|8899
43068960|8899
43069310|8899
43069390|8899
43069480|8899
43071250|8899
43073820|8899
43073920|8899
43077220|8899
43078520|8899
43079260|8899
43083060|8899
43084120|8899
43085360|8899
43087370|4636
43089190|4636
43089880|8899
43092330|8899
43095520|4636
43100580|4636
43101530|8899
43103470|8899
43108560|8899
43110870|8899
43113720|8899
43113810|8899
43115720|8899
43121640|8899
43121840|8899
43124170|8899
43124200|8899
43124210|8899
43126250|8899
43129270|4636
43129650|8899
43131590|8899
43133590|8899
43134990|8899
43145170|4636
43149690|8899
43149830|8899
43150690|8899
43151820|8899
43154420|8899
43175370|3425
43177730|3425
43178000|3425
43180930|3425
43181740|3425
43182380|3425
43185670|3425
43186610|3425
43186970|3425
43187200|3425
43187930|3425
43188130|3425
43188380|3425
43188430|3425
43190140|3425
43190560|3425
