post_id|person_id
62500|9480
62510|9480
62520|9480
62530|9480
62540|9480
62550|9480
62560|9480
62570|9480
62580|9480
62590|9480
62600|9480
62610|9480
62620|9480
62630|9480
62640|9480
62650|9480
62660|9480
62670|9480
62680|9480
62690|9480
62700|9480
62710|9480
62720|9480
62730|9480
62740|9480
62750|9480
62760|9480
62770|9480
62780|9480
62790|9480
62800|9480
62810|9480
62820|9480
62830|9480
62840|9480
62850|9480
62860|9480
62870|9480
62880|9480
62890|9480
62900|9480
62910|9480
62920|9480
62930|9480
62940|9480
62950|9480
62960|9480
62970|9480
62980|9480
62990|9480
63000|9480
63010|9480
63020|9480
63030|9480
63040|9480
63050|9480
63060|9480
63070|9480
63080|9480
63090|9480
63100|9480
63110|9480
55040660|9480
55040880|9480
55190500|9480
55191590|9480
55191660|9480
63120|3175
63130|3175
63140|3175
63150|3175
63160|3175
63170|3175
63180|3175
63190|3175
63200|3175
63210|3175
63220|3175
63230|3175
63240|3175
63250|3175
63260|3175
63270|3175
63280|3175
63290|3175
63300|3175
63310|3175
63320|3175
63330|3175
63340|3175
63350|3175
63360|3175
63370|3175
63380|3175
63390|3175
63400|3175
63410|3175
63420|3175
63430|3175
63440|3175
63450|3175
63460|3175
63470|3175
63480|3175
63490|3175
63500|3175
63510|3175
63520|3175
63530|3175
63540|3175
63550|3175
63560|3175
63570|3175
63580|3175
63590|3175
63600|3175
63610|3175
63620|3175
63630|3175
63640|3175
63650|3175
63660|3175
63670|3175
63680|3175
63690|3175
63700|3175
63710|3175
63720|3175
63730|3175
63740|3175
63750|3175
63760|3175
63770|3175
63780|3175
63790|3175
63800|3175
63810|3175
63820|3175
63830|3175
63840|3175
63850|3175
63860|3175
63870|3175
63880|3175
63890|3175
63900|3175
63910|3175
63920|3175
63930|3175
63940|3175
63950|3175
63960|3175
63970|3175
63980|3175
63990|3175
64000|3175
64010|3175
64020|3175
64030|3175
64040|3175
64050|3175
64060|3175
64070|3175
64080|3175
64090|3175
64100|3175
64110|3175
64120|3175
64130|3175
64140|3175
64150|3175
64160|3175
64170|3175
64180|3175
64190|3175
64200|3175
64210|3175
64220|3175
64230|3175
64240|3175
64250|3175
64260|3175
64270|3175
64280|3175
64290|3175
64300|3175
64310|3175
64320|3175
64330|3175
64340|3175
64350|3175
64360|3175
64370|3175
64380|3175
64390|3175
64400|3175
64410|3175
64420|3175
64430|3175
64440|3175
64450|3175
64460|3175
64470|3175
64480|3175
64490|3175
64500|3175
64510|3175
64520|3175
64530|3175
64540|3175
64550|3175
64560|3175
64570|3175
64580|3175
64590|3175
64600|3175
64610|3175
64620|3175
64630|3175
64640|3175
64650|3175
64660|3175
64670|3175
64680|3175
64690|3175
64700|3175
64710|3175
64720|3175
64730|3175
64740|3175
64750|3175
64760|3175
64770|3175
64780|3175
64790|3175
64800|3175
64810|3175
64820|3175
64830|3175
64840|3175
64850|3175
64860|3175
64870|3175
64880|3175
64890|3175
64900|3175
64910|3175
64920|3175
64930|3175
64940|3175
64950|3175
64960|3175
64970|3175
64980|3175
64990|3175
65000|3175
65010|3175
65020|3175
65030|3175
65040|3175
65050|3175
65060|3175
65070|3175
65080|3175
65090|3175
65100|3175
65110|3175
65120|3175
65130|3175
65140|3175
65150|3175
65160|3175
65170|3175
65180|3175
65190|3175
65200|3175
65210|3175
65220|3175
65230|3175
65240|3175
65250|3175
65260|3175
65270|3175
65280|3175
65290|3175
65300|3175
65310|3175
65320|3175
65330|3175
65340|3175
65350|3175
65360|3175
65370|3175
65380|3175
65390|3175
65400|3175
65410|3175
65420|3175
65430|3175
65440|3175
65450|3175
65460|3175
65470|3175
65480|3175
65490|3175
65500|3175
65510|3175
65520|3175
65530|3175
65540|3175
65550|3175
65560|3175
65570|3175
65580|3175
65590|3175
65600|3175
65610|3175
65620|3175
65630|3175
65640|3175
65650|3175
65660|3175
65670|3175
65680|3175
65690|3175
65700|3175
65710|3175
65720|3175
65730|3175
65740|3175
65750|3175
65760|3175
65770|3175
65780|3175
65790|3175
65800|3175
65810|3175
65820|3175
65830|3175
65840|3175
65850|3175
65860|3175
65870|3175
65880|3175
65890|3175
65900|3175
65910|3175
65920|3175
65930|3175
65940|3175
65950|3175
65960|3175
65970|3175
65980|3175
65990|3175
66000|3175
66010|3175
66020|3175
66030|3175
66040|3175
66050|3175
66060|3175
66070|3175
66080|3175
66090|3175
66100|3175
66110|3175
66120|6791
66130|6791
66140|6791
66150|6791
66160|6791
66170|6791
66180|6791
66190|6791
66200|6791
66210|6791
66220|6791
66230|6791
66240|6791
66250|6791
66260|6791
66270|6791
66280|6791
66290|6791
66300|6791
66310|6791
66320|6791
66330|6791
66340|6791
66350|6791
66360|6791
66370|6791
66380|6791
66390|6791
66400|6791
66410|6791
66420|6791
66430|6791
66440|6791
66450|6791
66460|6791
66470|6791
66480|6791
66490|6791
66500|6791
66510|6791
66520|6791
66530|6791
66540|6791
66550|6791
66560|6791
66570|6791
66580|6791
66590|6791
66600|6791
66610|6791
66620|6791
66630|6791
66640|6791
66650|6791
66660|6791
66670|6791
66680|6791
66690|6791
66700|6791
66710|6791
66720|6791
66730|6791
66740|6791
66750|6791
66760|6791
66770|6791
66780|6791
66790|6791
66800|6791
66810|6791
66820|6791
66830|6791
66840|6791
66850|6791
66860|6791
66870|6791
66880|6791
66890|6791
66900|6791
66910|6791
66920|6791
66930|6791
66940|6791
66950|6791
66960|6791
66970|6791
66980|6791
66990|6791
67000|6791
67010|6791
67020|6791
67030|6791
67040|6791
67050|6791
67060|6791
67070|6791
67080|6791
67090|6791
67100|6791
67110|6791
67120|6791
67130|6791
67140|6791
67150|6791
67160|6791
67170|6791
67180|6791
67190|6791
67200|6791
67210|6791
67220|6791
67230|6791
67240|6791
67250|6791
67260|6791
67270|6791
67280|6791
67290|6791
67300|6791
67310|6791
67320|6791
67330|6791
67340|6791
67350|6791
67360|6791
67370|6791
67380|6791
67390|6791
67400|6791
67410|6791
67420|6791
67430|6791
67440|6791
67450|6791
67460|6791
67470|6791
67480|6791
67490|6791
67500|6791
67510|6791
67520|6791
55029840|6791
67530|2343
67540|2343
67550|2343
67560|2343
67570|2343
67580|2343
67590|2343
67600|2343
67610|2343
67620|2343
67630|2343
67640|2343
67650|2343
67660|2343
67670|2343
67680|2343
67690|2343
67700|2343
67710|2343
67720|2343
67730|2343
67740|2343
67750|2343
67760|2343
67770|2343
67780|2343
67790|2343
67800|2343
67810|2343
67820|2343
67830|2343
67840|2343
67850|2343
67860|2343
67870|2343
67880|2343
67890|2343
67900|2343
67910|2343
67920|2343
67930|2343
67940|2343
67950|2343
67960|2343
67970|2343
67980|2343
67990|2343
68000|2343
68010|2343
68020|2343
68030|2343
68040|2343
68050|2343
68060|2343
68070|2343
68080|2343
68090|2343
68100|2343
68110|2343
68120|2343
68130|2343
68140|2343
68150|2343
68160|2343
68170|2343
68180|2343
68190|2343
68200|2343
68210|2343
68220|2343
68230|2343
68240|2343
68250|2343
68260|2343
68270|2343
68280|2343
68290|2343
68300|2343
68310|2343
68320|2343
68330|2343
68340|2343
68350|2343
68360|2343
68370|2343
68380|2343
68390|2343
68400|2343
68410|2343
68420|2343
68430|2343
68440|2343
68450|2343
68460|2343
68470|2343
68480|2343
68490|2343
68500|2343
68510|2343
68520|2343
68530|2343
68540|2343
68550|2343
68560|2343
68570|2343
68580|2343
68590|2343
68600|2343
68610|2343
68620|2343
68630|2343
68640|2343
68650|2343
68660|2343
68670|2343
68680|2343
68690|2343
68700|2343
68710|2343
68720|2343
68730|2343
68740|2343
68750|2343
68760|2343
68770|2343
68780|2343
68790|2343
68800|2343
68810|2343
68820|2343
68830|2343
68840|2343
68850|2343
68860|2343
68870|2343
68880|2343
68890|2343
68900|2343
68910|2343
68920|2343
68930|2343
68940|2343
68950|2343
68960|2343
68970|2343
68980|2343
68990|2343
69000|2343
69010|2343
69020|2343
69030|2343
69040|2343
69050|2343
69060|2343
69070|2343
69080|2343
69090|2343
69100|2343
69110|2343
69120|2343
69130|2343
69140|2343
69150|2343
69160|2343
69170|2343
69180|2343
69190|2343
69200|2343
69210|2343
69220|2343
69230|2343
69240|2343
69250|2343
69260|2343
69270|2343
69280|2343
69290|2343
69300|2343
69310|2343
69320|2343
69330|2343
69340|2343
69350|2343
69360|2343
69370|2343
69380|2343
69390|2343
69400|2343
69410|2343
69420|2343
69430|2343
69440|2343
69450|2343
69460|2343
69470|2343
69480|2343
69490|2343
69500|2343
69510|2343
69520|2343
69530|2343
69540|2343
69550|2343
69560|2343
69570|2343
69580|2343
69590|2343
69600|2343
69610|2343
69620|2343
69630|2343
69640|2343
69650|2343
69660|2343
69670|2343
69680|2343
69690|2343
69700|2343
69710|2343
69720|2343
69730|2343
69740|2343
69750|2343
69760|2343
69770|2343
69780|2343
69790|2343
69800|2343
69810|2343
69820|2343
69830|2343
69840|2343
69850|2343
69860|2343
69870|2343
69880|2343
69890|2343
69900|2343
69910|2343
69920|2343
69930|2343
69940|2343
69950|2343
69960|2343
69970|2343
69980|2343
69990|2343
70000|2343
70010|2343
70020|2343
70030|2343
70040|2343
70050|2343
70060|2343
70070|2343
70080|2343
70090|2343
70100|2343
70110|2343
70120|2343
70130|2343
70140|2343
70150|2343
70160|2343
70170|2343
70180|2343
70190|2343
70200|2343
70210|2343
70220|2343
70230|2343
70240|2343
70250|2343
70260|2343
70270|2343
70280|2343
70290|2343
70300|2343
70310|2343
70320|2343
70330|2343
70340|2343
70350|2343
70360|2343
70370|2343
70380|2343
70390|2343
70400|2343
70410|2343
70420|2343
70430|2343
70440|2343
70450|2343
70460|2343
70470|2343
70480|2343
70490|2343
70500|2343
70510|2343
70520|2343
70530|2343
70540|2343
70550|2343
70560|2343
70570|2343
70580|2343
70590|2343
70600|2343
70610|2343
70620|2343
70630|2343
70640|2343
70650|2343
70660|2343
70670|2343
70680|2343
70690|2343
70700|2343
70710|2343
70720|2343
70730|2343
70740|2343
70750|2343
70760|2343
70770|2343
70780|2343
70790|2343
70800|2343
70810|2343
70820|2343
70830|2343
70840|2343
70850|2343
70860|2343
70870|2343
70880|2343
70890|2343
70900|2343
70910|2343
70920|2343
70930|2343
70940|2343
70950|2343
70960|2343
70970|2343
70980|2343
70990|2343
71000|2343
71010|2343
71020|2343
71030|2343
71040|2343
71050|2343
71060|2343
71070|2343
71080|2343
71090|2343
71100|2343
71110|2343
71120|2343
71130|2343
71140|2343
71150|2343
71160|2343
71170|2343
71180|2343
71190|2343
71200|2343
71210|2343
71220|2343
71230|2343
71240|2343
71250|2343
71260|2343
71270|2343
71280|2343
71290|2343
71300|2343
71310|2343
71320|2343
71330|2343
71340|2343
71350|2343
71360|2343
71370|2343
71380|2343
71390|2343
71400|2343
71410|2343
71420|2343
71430|2343
71440|2343
71450|2343
71460|2343
71470|2343
71480|2343
71490|2343
71500|2343
71510|2343
71520|2343
71530|2343
71540|2343
71550|2343
71560|2343
71570|2343
71580|2343
71590|2343
71600|2343
71610|2343
71620|2343
71630|2343
71640|2343
71650|2343
71660|2343
71670|2343
71680|2343
71690|2343
71700|2343
71710|2343
71720|2343
71730|2343
71740|2343
71750|2343
71760|2343
71770|2343
71780|2343
71790|2343
71800|2343
71810|2343
71820|2343
71830|2343
71840|2343
71850|2343
71860|2343
71870|2343
71880|2343
71890|2343
71900|2343
71910|2343
71920|2343
71930|2343
71940|2343
71950|2343
71960|2343
71970|2343
71980|2343
71990|2343
72000|2343
72010|2343
72020|2343
72030|2343
72040|2343
72050|2343
72060|2343
72070|2343
72080|2343
72090|2343
72100|2343
72110|2343
72120|2343
72130|2343
72140|2343
72150|2343
72160|2343
72170|2343
72180|2343
72190|2343
72200|2343
72210|2343
72220|2343
72230|2343
72240|2343
72250|2343
72260|2343
72270|2343
72280|2343
72290|2343
72300|2343
72310|2343
72320|2343
72330|2343
72340|2343
72350|2343
72360|2343
72370|2343
72380|2343
72390|2343
72400|2343
72410|2343
72420|2343
72430|2343
72440|2343
72450|2343
72460|2343
72470|2343
72480|2343
72490|2343
72500|2343
72510|2343
72520|2343
72530|2343
72540|2343
72550|2343
72560|2343
72570|2343
72580|2343
72590|2343
72600|2343
72610|2343
72620|2343
72630|2343
72640|2343
72650|2343
72660|2343
72670|2343
72680|2343
72690|2343
72700|2343
72710|2343
72720|2343
72730|2343
72740|2343
72750|2343
72760|2343
72770|2343
72780|2343
72790|2343
72800|2343
72810|2343
72820|2343
72830|2343
72840|2343
72850|2343
72860|2343
72870|2343
72880|2343
72890|2343
72900|2343
72910|2343
72920|2343
72930|2343
72940|2343
72950|2343
72960|2343
72970|2343
72980|2343
72990|2343
73000|2343
73010|2343
73020|2343
73030|2343
73040|2343
73050|2343
73060|2343
73070|2343
73080|2343
73090|2343
73100|2343
73110|2343
73120|2343
73130|2343
73140|2343
73150|2343
73160|2343
73170|2343
73180|2343
73190|2343
73200|2343
73210|2343
73220|2343
73230|2343
73240|2343
73250|2343
73260|2343
73270|2343
73280|2343
73290|2343
73300|2343
73310|2343
73320|2343
73330|2343
73340|2343
73350|2343
73360|2343
73370|2343
73380|2343
73390|2343
73400|2343
73410|2343
73420|2343
73430|2343
73440|2343
73450|2343
73460|2343
73470|2343
73480|2343
73490|2343
73500|2343
73510|2343
73520|2343
73530|2343
73540|2343
73550|2343
73560|2343
73570|2343
73580|2343
73590|2343
73600|2343
73610|2343
73620|2343
73630|2343
73640|2343
73650|2343
73660|2343
73670|2343
73680|2343
73690|2343
73700|2343
73710|2343
73720|2343
73730|2343
73740|2343
73750|2343
73760|2343
73770|2343
73780|2343
73790|2343
73800|2343
73810|2343
73820|2343
73830|2343
73840|2343
73850|2343
73860|2343
73870|2343
73880|2343
73890|2343
73900|2343
73910|2343
73920|2343
73930|2343
73940|2343
73950|2343
73960|2343
73970|2343
73980|2343
73990|2343
74000|2343
74010|2343
74020|2343
74030|2343
74040|2343
74050|2343
74060|2343
74070|2343
74080|2343
74090|2343
74100|2343
74110|2343
74120|2343
74130|2343
74140|2343
74150|2343
74160|2343
74170|2343
74180|2343
74190|2343
55191700|2343
55191820|2343
55192130|2343
55192190|2343
74200|8829
74210|8829
74220|8829
74230|8829
74240|8829
74250|8829
74260|8829
74270|8829
74280|8829
74290|8829
74300|8829
74310|8829
74320|8829
74330|8829
74340|8829
74350|8829
74360|8829
74370|8829
74380|8829
74390|8829
74400|8829
74410|8829
74420|8829
74430|8829
74440|8829
74450|8829
74460|8829
74470|8829
74480|8829
74490|8829
74500|8829
74510|8829
74520|8829
74530|8829
74540|8829
74550|8829
74560|8829
74570|8829
74580|8829
74590|8829
74600|8829
74610|8829
74620|8829
74630|8829
74640|8829
74650|8829
74660|8829
74670|8829
74680|8829
74690|8829
74700|8829
74710|8829
74720|8829
74730|8829
74740|8829
74750|8829
74760|8829
74770|8829
74780|8829
74790|8829
74800|8829
74810|8829
74820|8829
74830|8829
74840|8829
74850|8829
74860|8829
74870|8829
74880|8829
74890|8829
74900|8829
74910|8829
74920|8829
74930|8829
74940|8829
74950|8829
74960|8829
74970|8829
74980|8829
74990|8829
75000|8829
75010|8829
75020|8829
75030|8829
75040|8829
75050|8829
75060|8829
75070|8829
75080|8829
75090|8829
75100|8829
75110|8829
75120|8829
75130|8829
75140|8829
75150|8829
75160|8829
75170|8829
75180|8829
75190|8829
75200|8829
75210|8829
75220|8829
75230|8829
75240|8829
75250|8829
75260|8829
75270|8829
75280|8829
75290|8829
75300|8829
75310|8829
75320|8829
75330|8829
75340|8829
75350|8829
75360|8829
75370|8829
75380|8829
75390|8829
75400|8829
75410|8829
75420|8829
75430|8829
75440|8829
75450|8829
75460|8829
75470|8829
75480|8829
75490|8829
75500|8829
75510|8829
75520|8829
75530|8829
75540|8829
75550|8829
75560|8829
75570|8829
75580|8829
75590|8829
75600|8829
75610|8829
75620|8829
75630|8829
75640|8829
75650|8829
75660|8829
75670|8829
75680|8829
75690|8829
75700|8829
75710|8829
75720|8829
75730|8829
75740|8829
75750|8829
75760|8829
75770|8829
75780|8829
75790|8829
75800|8829
75810|8829
75820|8829
75830|8829
75840|8829
75850|8829
75860|8829
75870|8829
75880|8829
75890|8829
75900|8829
75910|8829
75920|8829
75930|8829
75940|8829
75950|8829
75960|8829
75970|8829
75980|8829
75990|8829
76000|8829
76010|8829
76020|8829
76030|8829
76040|8829
76050|8829
76060|8829
76070|8829
76080|8829
76090|8829
76100|8829
76110|8829
76120|8829
76130|8829
76140|8829
76150|8829
76160|8829
76170|8829
76180|8829
76190|8829
76200|8829
76210|8829
76220|8829
76230|8829
76240|8829
76250|8829
76260|8829
76270|8829
76280|8829
76290|8829
76300|8829
76310|8829
76320|8829
76330|8829
76340|8829
76350|8829
76360|8829
76370|8829
76380|8829
76390|8829
76400|8829
76410|8829
76420|8829
76430|8829
76440|8829
76450|8829
76460|8829
76470|8829
76480|8829
76490|8829
76500|8829
76510|8829
76520|8829
76530|8829
76540|8829
76550|8829
76560|8829
76570|8829
76580|8829
76590|8829
76600|8829
76610|8829
76620|8829
76630|8829
76640|8829
76650|8829
76660|8829
76670|8829
76680|8829
76690|8829
76700|8829
76710|8829
76720|8829
76730|8829
76740|8829
76750|8829
76760|8829
76770|8829
76780|8829
76790|8829
76800|8829
76810|8829
76820|8829
76830|8829
76840|8829
76850|8829
76860|8829
76870|8829
76880|8829
76890|8829
76900|8829
76910|8829
76920|8829
76930|8829
76940|8829
76950|8829
76960|8829
76970|8829
76980|8829
76990|8829
77000|8829
77010|8829
77020|8829
77030|8829
77040|8829
77050|8829
77060|8829
77070|8829
77080|8829
77090|8829
77100|8829
77110|8829
77120|8829
77130|8829
77140|8829
77150|8829
77160|8829
77170|8829
77180|8829
77190|8829
77200|8829
77210|8829
77220|8829
77230|8829
77240|8829
77250|8829
77260|8829
77270|8829
77280|8829
77290|8829
77300|8829
77310|8829
77320|8829
77330|8829
77340|8829
77350|8829
77360|8829
77370|8829
77380|8829
77390|8829
77400|8829
77410|8829
77420|8829
77430|8829
77440|8829
77450|8829
77460|8829
77470|8829
77480|8829
77490|8829
77500|8829
77510|8829
77520|8829
77530|1426
77540|1426
77550|1426
77560|1426
77570|1426
77580|1426
77590|1426
77600|1426
77610|1426
77620|1426
77630|1426
77640|1426
77650|1426
77660|1426
77670|1426
77680|1426
77690|1426
77700|1426
77710|1426
77720|1426
77730|1426
77740|1426
77750|1426
77760|1426
77770|1426
77780|1426
77790|1426
77800|1426
77810|1426
77820|1426
77830|1426
77840|1426
77850|1426
77860|1426
77870|1426
77880|1426
77890|1426
77900|1426
77910|1426
77920|1426
77930|1426
77940|1426
77950|1426
77960|1426
77970|1426
77980|1426
77990|1426
78000|1426
78010|1426
78020|1426
78030|1426
78040|1426
78050|1426
78060|1426
78070|1426
78080|1426
78090|1426
78100|1426
78110|1426
78120|1426
78130|1426
78140|1426
78150|1426
78160|1426
78170|1426
78180|1426
78190|1426
78200|1426
78210|1426
78220|1426
78230|1426
78240|1426
78250|1426
78260|1426
78270|1426
78280|1426
78290|1426
78300|1426
78310|1426
78320|1426
78330|1426
78340|1426
78350|1426
78360|1426
78370|1426
78380|1426
78390|1426
78400|1426
78410|1426
78420|1426
78430|1426
78440|1426
78450|1426
78460|1426
78470|1426
78480|1426
78490|1426
78500|1426
78510|1426
78520|1426
78530|1426
78540|1426
78550|1426
78560|1426
78570|1426
78580|1426
78590|1426
78600|1426
78610|1426
78620|1426
78630|1426
78640|1426
78650|1426
78660|1426
78670|1426
78680|1426
78690|1426
78700|1426
78710|1426
78720|1426
78730|1426
78740|1426
78750|1426
78760|1426
78770|1426
78780|1426
78790|1426
78800|1426
78810|1426
78820|1426
78830|1426
78840|1426
78850|1426
78860|1426
78870|1426
78880|1426
78890|1426
78900|1426
78910|1426
78920|1426
78930|1426
78940|1426
78950|1426
78960|1426
78970|1426
78980|1426
78990|1426
79000|1426
79010|1426
79020|1426
79030|1426
79040|1426
79050|1426
79060|1426
79070|1426
79080|1426
79090|1426
79100|1426
79110|1426
79120|1426
79130|1426
79140|1426
79150|1426
79160|1426
79170|1426
79180|1426
79190|1426
79200|1426
79210|1426
79220|1426
79230|1426
79240|1426
79250|1426
79260|1426
79270|1426
79280|1426
79290|1426
79300|1426
79310|1426
79320|1426
79330|1426
79340|1426
79350|1426
79360|1426
79370|1426
79380|1426
79390|1426
79400|1426
79410|1426
79420|1426
79430|1426
79440|1426
79450|1426
79460|1426
79470|1426
79480|1426
79490|1426
79500|1426
79510|1426
79520|1426
79530|1426
79540|1426
79550|1426
79560|1426
79570|1426
79580|1426
79590|1426
79600|1426
79610|1426
79620|1426
79630|2196
79640|2196
79650|2196
79660|2196
79670|2196
79680|2196
79690|2196
79700|2196
79710|2196
79720|2196
79730|2196
79740|2196
79750|2196
79760|2196
79770|2196
79780|2196
79790|2196
79800|2196
79810|2196
79820|2196
79830|2196
79840|2196
79850|2196
79860|2196
79870|2196
79880|2196
79890|2196
79900|2196
79910|2196
79920|2196
79930|2196
79940|2196
79950|2196
79960|2196
79970|2196
79980|2196
79990|2196
80000|2196
80010|2196
80020|2196
80030|2196
80040|2196
80050|2196
80060|2196
80070|2196
80080|2196
80090|2196
80100|2196
80110|2196
80120|2196
80130|2196
80140|2196
80150|2196
80160|2196
80170|2196
80180|2196
80190|2196
80200|2196
80210|2196
80220|2196
80230|2196
80240|2196
80250|2196
80260|2196
80270|2196
80280|2196
80290|2196
80300|2196
80310|2196
80320|2196
80330|2196
80340|2196
80350|2196
80360|2196
80370|2196
80380|2196
80390|2196
80400|2196
80410|2196
80420|2196
80430|2196
80440|2196
80450|2196
80460|2196
80470|2196
80480|2196
80490|2196
80500|2196
80510|2196
80520|2196
80530|2196
80540|2196
80550|2196
80560|2196
80570|2196
80580|2196
80590|2196
80600|2196
80610|2196
80620|2196
80630|2196
80640|2196
80650|2196
80660|2196
80670|2196
80680|2196
80690|2196
80700|2196
80710|2196
80720|2196
80730|2196
80740|2196
80750|2196
80760|2196
80770|2196
80780|2196
80790|2196
80800|2196
80810|2196
80820|2196
80830|2196
80840|2196
80850|2196
80860|2196
80870|2196
80880|2196
80890|2196
80900|2196
80910|2196
80920|2196
80930|2196
80940|2196
80950|2196
80960|2196
80970|2196
80980|2196
80990|2196
81000|2196
81010|2196
81020|2196
81030|2196
81040|2196
81050|2196
81060|2196
81070|2196
81080|2196
81090|2196
81100|2196
81110|2196
81120|2196
81130|2196
81140|2196
81150|2196
81160|2196
81170|2196
81180|2196
81190|2196
81200|2196
81210|2196
81220|2196
81230|2196
81240|2196
81250|2196
81260|2196
81270|2196
81280|2196
81290|2196
81300|2196
81310|2196
81320|2196
81330|2196
81340|2196
81350|2196
81360|2196
81370|2196
81380|2196
81390|2196
81400|2196
81410|2196
81420|2196
81430|2196
81440|2196
81450|2196
81460|2196
81470|2196
81480|2196
81490|2196
81500|2196
81510|2196
81520|2196
81530|2196
81540|2196
81550|2196
81560|2196
81570|2196
81580|2196
81590|2196
81600|2196
81610|2196
81620|2196
81630|2196
81640|2196
81650|2196
81660|2196
81670|2196
81680|2196
81690|2196
81700|2196
81710|2196
81720|2196
81730|2196
81740|2196
81750|2196
81760|2196
81770|2196
81780|2196
81790|2196
81800|2196
81810|2196
81820|2196
81830|2196
81840|2196
81850|2196
81860|2196
81870|2196
81880|2196
81890|2196
81900|2196
81910|2196
81920|2196
81930|2196
81940|2196
81950|2196
81960|2196
81970|2196
81980|2196
81990|2196
82000|2196
82010|2196
82020|2196
82030|2196
82040|2196
82050|2196
82060|2196
82070|2196
82080|2196
82090|2196
82100|2196
82110|2196
82120|2196
82130|2196
82140|2196
82150|2196
82160|2196
82170|2196
82180|2196
82190|2196
82200|2196
82210|2196
82220|2196
82230|2196
82240|2196
82250|2196
82260|2196
82270|2196
82280|2196
82290|2196
82300|2196
82310|2196
82320|2196
82330|2196
82340|2196
82350|2196
82360|2196
82370|2196
82380|2196
82390|2196
82400|2196
82410|2196
82420|2196
82430|2196
82440|2196
82450|2196
82460|2196
82470|2196
82480|2196
82490|2196
82500|2196
82510|2196
82520|2196
82530|2196
82540|2196
82550|2196
82560|2196
82570|2196
82580|2196
82590|2196
82600|2196
82610|2196
82620|2196
82630|2196
82640|2196
82650|2196
82660|2196
82670|2196
82680|2196
82690|2196
82700|2196
82710|2196
82720|2196
82730|2196
82740|2196
82750|2196
82760|2196
82770|2196
82780|2196
82790|2196
82800|2196
82810|2196
82820|2196
82830|2196
82840|2196
82850|2196
82860|2196
82870|2196
82880|2196
82890|2196
82900|2196
82910|2196
82920|2196
82930|2196
82940|2196
82950|2196
82960|2196
82970|2196
82980|2196
82990|2196
83000|2196
83010|2196
83020|2196
83030|2196
83040|2196
83050|2196
83060|2196
83070|2196
83080|2196
83090|2196
83100|2196
83110|2196
83120|2196
83130|2196
83140|2196
83150|2196
83160|2196
83170|2196
83180|2196
83190|2196
83200|2196
83210|2196
83220|2196
83230|2196
83240|2196
83250|2196
83260|2196
83270|2196
83280|2196
83290|2196
83300|2196
83310|2196
83320|2196
83330|2196
83340|2196
83350|2196
83360|2196
83370|2196
83380|2196
83390|2196
83400|2196
83410|2196
83420|2196
83430|2196
83440|2196
83450|2196
83460|2196
83470|2196
83480|2196
83490|2196
83500|2196
83510|2196
83520|2196
83530|2196
83540|2196
83550|2196
83560|2196
83570|2196
83580|2196
83590|2196
83600|2196
83610|2196
83620|2196
83630|2196
83640|2196
83650|2196
83660|2196
83670|2196
83680|2196
83690|2196
83700|2196
83710|2196
83720|2196
83730|2196
83740|2196
83750|2196
83760|2196
83770|2196
83780|2196
83790|2196
83800|2196
83810|2196
83820|2196
83830|2196
83840|2196
83850|2196
83860|2196
83870|2196
83880|2196
83890|2196
83900|2196
83910|2196
83920|2196
83930|2196
83940|2196
83950|2196
83960|2196
83970|2196
83980|2196
83990|2196
84000|2196
84010|2196
84020|2196
84030|2196
84040|2196
84050|2196
84060|2196
84070|2196
84080|2196
84090|2196
84100|2196
84110|2196
84120|2196
84130|2196
84140|2196
84150|2196
84160|2196
84170|2196
84180|2196
84190|2196
84200|2196
84210|2196
84220|2196
84230|2196
84240|2196
84250|2196
84260|2196
84270|2196
84280|2196
84290|2196
84300|2196
84310|2196
84320|2196
84330|2196
84340|2196
84350|2196
84360|2196
84370|2196
84380|2196
84390|2196
84400|2196
84410|2196
84420|2196
84430|2196
84440|2196
84450|2196
84460|2196
84470|2196
84480|2196
84490|2196
84500|2196
84510|2196
84520|2196
84530|2196
84540|2196
84550|2196
84560|2196
84570|2196
84580|2196
84590|2196
84600|2196
84610|2196
84620|2196
84630|2196
84640|2196
84650|2196
84660|2196
84670|2196
84680|2196
84690|2196
84700|2196
84710|2196
84720|2196
84730|2196
84740|2196
84750|2196
84760|2196
84770|2196
84780|2196
84790|2196
84800|2196
84810|2196
84820|2196
84830|2196
84840|2196
84850|2196
84860|2196
84870|2196
84880|2196
84890|2196
84900|2196
84910|2196
84920|2196
84930|2196
84940|2196
84950|2196
84960|2196
84970|2196
84980|2196
84990|2196
85000|2196
85010|2196
85020|2196
85030|2196
85040|2196
85050|2196
85060|2196
85070|2196
85080|2196
85090|2196
85100|2196
85110|2196
85120|2196
85130|2196
85140|2196
85150|2196
85160|2196
85170|2196
85180|2196
85190|2196
85200|2196
85210|2196
85220|2196
85230|2196
85240|2196
85250|2196
85260|2196
85270|2196
85280|2196
85290|2196
85300|2196
85310|2196
85320|2196
85330|2196
85340|2196
85350|2196
85360|2196
85370|2196
85380|2196
85390|2196
85400|2196
85410|2196
85420|2196
85430|2196
85440|2196
85450|2196
85460|2196
85470|2196
85480|2196
85490|2196
85500|2196
85510|2196
85520|2196
85530|2196
85540|2196
85550|2196
85560|2196
85570|2196
85580|2196
85590|2196
85600|2196
85610|2196
85620|2196
85630|2196
85640|2196
85650|2196
85660|2196
85670|2196
85680|2196
85690|2196
